secFrom	langTo	prob	isTranslation
Members	أعضاء الفرقة	0.9908108711242676	False
Members	أعضاء	0.9668437242507935	False
Members	اعضاء الفرقة	0.8916974663734436	False
Members	أعضاء الفريق	0.6478136777877808	False
Members	الرؤساء	0.4290078282356262	False
Members	الاعضاء	0.38798364996910095	False
Members	الدول الأعضاء	0.2873948812484741	False
Members	العضوات	0.19899094104766846	False
Members	نظرة عامة	0.1752728521823883	False
Notable alumni	خريجون بارزون	0.9679408669471741	True
Notable alumni	أشهر خريجي الجامعة	0.9594983458518982	False
Notable alumni	من مشاهير الخريجين	0.9570525884628296	False
Notable alumni	أبرز الخريجين	0.9374237656593323	False
Notable alumni	خريجون مشهورون	0.925898015499115	False
Notable alumni	كليات الجامعة	0.7294716835021973	False
Notable alumni	رؤساء الجامعة	0.6165785789489746	False
Notable alumni	مشاهير الخريجين	0.597514808177948	False
Notable alumni	الكليات	0.5375074148178101	False
Notable alumni	أساتذة بارزون	0.3746662735939026	False
Release history	تاريخ الإصدار	0.9952185750007629	True
Release history	تاريخ الإصدارات	0.9850810170173645	False
Release history	تاريخ	0.8148114085197449	False
Release history	قائمة أغاني الألبوم	0.5837857723236084	False
Release history	الإصدارات	0.5479106307029724	False
Release history	التاريخ	0.47000986337661743	False
Release history	الخلفية والإصدار	0.4300033152103424	False
Release history	الأغاني	0.412516713142395	False
Release history	قائمة الأغاني الألبوم	0.2367035150527954	False
Release history	الإصدار	0.2356702983379364	False
Plot summary	ملخص الرواية	0.9964725375175476	False
Plot summary	ملخص القصة	0.9956254959106445	True
Plot summary	القصة	0.9918654561042786	False
Plot summary	ملخص الأحداث	0.888923168182373	False
Plot summary	الحبكة	0.8406333327293396	False
Plot summary	الملخص	0.7712536454200745	False
Plot summary	بطولة	0.732416033744812	False
Plot summary	الأحداث	0.7268434166908264	False
Plot summary	قصة الفيلم	0.5450415015220642	False
Plot summary	مقدمة	0.5373353958129883	False
Statistics	الإحصائيات	0.9905347228050232	False
Statistics	إحصاءات	0.982503354549408	False
Statistics	الاحصائيات	0.9668769240379333	False
Statistics	إحصائيات	0.958286464214325	True
Statistics	الهدافين	0.9560999870300293	False
Statistics	ترتيب الهدافين	0.9444689750671387	False
Statistics	الإحصاءات	0.9258807301521301	False
Statistics	احصائيات	0.9182262420654297	False
Statistics	إحصائيات الموسم	0.8815324306488037	False
Statistics	قائمة الهدافين	0.8550975918769836	False
Characters	الشخصيات	0.9947921633720398	True
Characters	الشخصيات الرئيسية	0.9874700903892517	False
Characters	شخصيات الرواية	0.9848544597625732	False
Characters	ملخص الرواية	0.9847798943519592	False
Characters	شخصيات	0.9707590937614441	False
Characters	شخصيات رئيسية	0.9258559942245483	False
Characters	شخصيات المسلسل	0.8497198820114136	False
Characters	الحبكة	0.820055365562439	False
Characters	ملخص المسلسل	0.7959035634994507	False
Characters	القصة	0.5784795880317688	False
Structure	البنية	0.9956607222557068	True
Structure	التركيب	0.99455726146698	False
Structure	البناء	0.9845048189163208	False
Structure	الهيكل	0.984489917755127	False
Structure	الهيكلية	0.9674934148788452	False
Structure	التكوين	0.9657166600227356	False
Structure	الخواص	0.9601723551750183	False
Structure	تركيبه	0.949122428894043	False
Structure	هيكل	0.9240779876708984	False
Structure	الهيكل التنظيمي	0.8510769605636597	False
Climate	المناخ	0.9977917671203613	False
Climate	الطقس	0.9787006974220276	False
Climate	مناخ	0.9047549366950989	True
Climate	التضاريس	0.8096417188644409	False
Climate	النشاط الاقتصادي	0.7067558765411377	False
Climate	الموقع والسكان	0.5613214373588562	False
Climate	جغرافيا	0.5440572500228882	False
Climate	البيئة	0.5034406185150146	False
Climate	الجغرافيا والمناخ	0.47288355231285095	False
Climate	الجغرافيا	0.4471837282180786	False
Architecture	العمارة	0.997197151184082	True
Architecture	الهندسة المعمارية	0.9921494722366333	False
Architecture	التصميم	0.9906820058822632	False
Architecture	الطراز المعماري	0.9743829369544983	False
Architecture	البنية	0.8976482152938843	False
Architecture	فن العمارة	0.8626524806022644	False
Architecture	المعمارية	0.571861743927002	False
Architecture	معمارية	0.5707067847251892	False
Architecture	التاريخ	0.5438831448554993	False
Architecture	البناء	0.47695162892341614	False
Design	التصميم	0.9951089024543762	True
Design	تصميم	0.9814963936805725	False
Design	التصميم والتطوير	0.9388916492462158	False
Design	التطوير	0.8940564393997192	False
Design	المواصفات	0.8647280931472778	False
Design	التصميم والإنشاء	0.7582903504371643	False
Design	الطرازات	0.5454280972480774	False
Design	البناء	0.541751503944397	False
Design	المميزات	0.5262659788131714	False
Design	مواصفات	0.42250725626945496	False
Literature	الأدب	0.9942587614059448	True
Literature	المؤلفات	0.991242527961731	False
Literature	أدب	0.9886256456375122	False
Literature	مراجع	0.9786955714225769	False
Literature	المراجع	0.967833399772644	False
Literature	في الأدب	0.9475926756858826	False
Literature	مطبوعات	0.8616392016410828	False
Literature	المصادر	0.7258450388908386	False
Literature	كتابات أخرى	0.7010003328323364	False
Literature	مصادر	0.697009265422821	False
Medalists	الفائزين بالميداليات	0.9967443943023682	False
Medalists	أصحاب الميداليات	0.9890637993812561	False
Medalists	الميداليات	0.9837982058525085	True
Medalists	قائمة الميداليات	0.9710798263549805	False
Medalists	ألعاب القوى	0.8643919825553894	False
Medalists	جدول الميداليات	0.8105049729347229	False
Medalists	البطولة	0.49059611558914185	False
Medalists	الجمباز	0.3961213529109955	False
Medalists	كرة القدم	0.33628150820732117	False
Medalists	الملاكمة	0.33092454075813293	False
Other	أخرى	0.997177004814148	True
Other	وصلات خارجية	0.754198431968689	False
Other	مواقع خارجية	0.6925545930862427	False
Other	أمثلة	0.5547081828117371	False
Other	أنظر أيضا	0.51613849401474	False
Other	مصادر	0.5124732851982117	False
Other	طالع أيضاً	0.5062175989151001	False
Other	انظر أيضا	0.5043420791625977	False
Other	انظر أيضًا	0.4549717903137207	False
Other	انظر أيضاً	0.39345887303352356	False
Facilities	المرافق	0.9966247081756592	False
Facilities	مرافق	0.965548574924469	True
Facilities	التجهيزات	0.7547399997711182	False
Facilities	المنشآت	0.7065415978431702	False
Facilities	الملعب	0.6064881682395935	False
Facilities	خطوط وشركات الطيران	0.4147021174430847	False
Facilities	الوصول للمطار	0.3821251392364502	False
Facilities	الكليات	0.345523864030838	False
Facilities	المنتجات	0.3151821792125702	False
Facilities	وصلات خارجية	0.2879180312156677	False
Features	الميزات	0.9942398071289062	False
Features	المميزات	0.9876781105995178	False
Features	ميزات	0.9868193864822388	False
Features	خصائص	0.9772611260414124	False
Features	السمات	0.9627357125282288	False
Features	المزايا	0.9614307284355164	False
Features	الخصائص	0.9604921340942383	False
Features	مميزات	0.9512621164321899	True
Features	المزايا و الوظائف	0.6328169703483582	False
Features	مميزاته	0.5739861130714417	False
Election results	نتائج الانتخابات	0.9818815588951111	True
Election results	الأداء الإنتخابي	0.9731751084327698	False
Election results	مراجع	0.2284199595451355	False
Election results	التأسيس	0.20430870354175568	False
Election results	تاريخ الحزب	0.18830819427967072	False
Election results	مؤتمرات الحزب	0.151780366897583	False
Election results	قادة الحزب	0.1512947827577591	False
Election results	مواقف الحزب	0.0973067581653595	False
Election results	التاريخ	0.09071806818246841	False
Election results	التنظيم	0.08882170170545578	False
Culture	الثقافة	0.9942662119865417	False
Culture	ثقافة	0.9097931981086731	True
Culture	التعليم والثقافة	0.8078888654708862	False
Culture	الجغرافيا	0.7509834170341492	False
Culture	الثقافة والترفيه	0.7081717252731323	False
Culture	الاقتصاد	0.6946641802787781	False
Culture	التاريخ	0.6898247599601746	False
Culture	السياسة	0.6862567663192749	False
Culture	اللغة	0.682866096496582	False
Culture	السياحة	0.4926891326904297	False
Distribution and habitat	الانتشار	0.9957579970359802	False
Distribution and habitat	الموطن	0.99538654088974	False
Distribution and habitat	التوزيع والموطن	0.9947236776351929	False
Distribution and habitat	التوزيع والموائل	0.9875871539115906	False
Distribution and habitat	التوزيع	0.9847946763038635	False
Distribution and habitat	مناطق تواجدها	0.9815579056739807	False
Distribution and habitat	البيئة والانتشار	0.9698053598403931	False
Distribution and habitat	الموطن والانتشار	0.962513267993927	False
Distribution and habitat	التوزع	0.9589550495147705	False
Distribution and habitat	الانتشار والموطن	0.9588843584060669	True
Name	الاسم	0.9983230233192444	False
Name	التسمية	0.9977288842201233	False
Name	أصل التسمية	0.9958525896072388	False
Name	الإسم	0.9931640028953552	False
Name	سبب التسمية	0.9920291304588318	False
Name	تسمية	0.9800968766212463	False
Name	اسم	0.9781486988067627	True
Name	أصل الاسم	0.8926219940185547	False
Name	معنى الاسم	0.8878654837608337	False
Name	أصل الكلمة	0.819538950920105	False
Media	وسائل الإعلام	0.9930685758590698	False
Media	الإعلام	0.9755222797393799	True
Media	ثقافة	0.65324467420578	False
Media	وسائل النقل	0.636211633682251	False
Media	الوسائط	0.6167346239089966	False
Media	وسائل إعلام	0.44086045026779175	False
Media	ألعاب الفيديو	0.3664959967136383	False
Media	ميديا	0.292393296957016	False
Media	السياسة	0.2142123579978943	False
Media	الأعلام	0.17046323418617249	False
Winners	الفائزين	0.9971792697906494	False
Winners	الفائزون	0.989819347858429	True
Winners	قائمة الفائزين	0.9811599850654602	False
Winners	سجل الفائزين	0.9751179218292236	False
Winners	الفائز	0.9677262306213379	False
Winners	سجل الأبطال	0.9624693989753723	False
Winners	النهائيات	0.9096164107322693	False
Winners	مرحلة خروج المغلوب	0.8215789794921875	False
Winners	الإحصائيات	0.6649484634399414	False
Winners	النتائج	0.6395404934883118	False
Composition	التركيب	0.9928511381149292	False
Composition	التأليف	0.861973226070404	False
Composition	التكوين	0.7642835378646851	False
Composition	قائمة أغاني الألبوم	0.688156008720398	False
Composition	تركيبه	0.6809607148170471	False
Composition	المكونات	0.6583696007728577	False
Composition	الموسيقى التصويرية	0.6376785635948181	False
Composition	تكوين	0.5997108817100525	True
Composition	تركيبة الأغنية	0.495717316865921	False
Composition	الأغاني	0.4942038953304291	False
Administration	الإدارة	0.9921743869781494	True
Administration	التقسيمات الإدارية	0.9454165101051331	False
Administration	تقسيمات إدارية	0.8872269988059998	False
Administration	إدارة	0.8851245045661926	False
Administration	التقسيم الإداري	0.726743221282959	False
Administration	التقسيمات الادارية	0.6512489914894104	False
Administration	الادارة	0.5022566914558411	False
Administration	إدارة الجزيرة	0.4609938859939575	False
Administration	عدد السكان	0.2892797291278839	False
Administration	اقتصاد	0.24706058204174042	False
Services	الخدمات	0.9927424192428589	True
Services	الوجهات	0.887658953666687	False
Services	شؤون الشركة	0.627224862575531	False
Services	انظر أيضا	0.6094163060188293	False
Services	الأسطول	0.3040899634361267	False
Services	مصادر	0.30145391821861267	False
Services	التاريخ	0.16309642791748047	False
Services	تاريخ	0.16083095967769623	False
Services	تاريخ الشركة	0.15099287033081055	False
Services	وصلات خارجية	0.1418212354183197	False
Government	الحكومة	0.9941859245300293	True
Government	التقسيم الإداري	0.9751748442649841	False
Government	السياسة	0.9491623640060425	False
Government	الحكومة المحلية	0.8422913551330566	False
Government	السياسة والحكومة	0.7627564072608948	False
Government	الاقتصاد	0.6831805109977722	False
Government	نظام الحكم	0.44753143191337585	False
Government	السكان	0.3590165078639984	False
Government	التعليم	0.31989380717277527	False
Government	المقاطعات	0.2908874452114105	False
Origins	الأصل	0.9933996200561523	True
Origins	الأصول	0.993229866027832	False
Origins	تاريخ	0.9931209683418274	False
Origins	النشأة	0.9909323453903198	False
Origins	التأسيس	0.9898401498794556	False
Origins	التاريخ	0.9887940287590027	False
Origins	أصولها	0.9801227450370789	False
Origins	المنشأ	0.9636088013648987	False
Origins	أصول	0.9559540748596191	False
Origins	البدايات	0.9201533794403076	False
Examples	أمثلة	0.9971093535423279	False
Examples	مثال	0.9830836057662964	True
Examples	الأمثلة	0.9647431969642639	False
Examples	خصائص	0.848519504070282	False
Examples	امثلة	0.6305245757102966	False
Examples	انظر أيضا	0.48130151629447937	False
Examples	أنواع	0.4002280831336975	False
Examples	الأنواع	0.34037140011787415	False
Examples	تطبيقات	0.2979713976383209	False
Examples	استخداماته	0.2975248694419861	False
Research	أبحاثه	0.9893454909324646	False
Research	البحوث	0.9861677289009094	False
Research	البحث العلمي	0.9798997044563293	False
Research	الأبحاث	0.9786851406097412	False
Research	البحث	0.9680048227310181	True
Research	أبحاث	0.9201577305793762	False
Research	الاستخدامات الطبية	0.8909907937049866	False
Research	الاستخدام الطبي	0.7504495978355408	False
Research	بحث	0.680182158946991	False
Research	بحوث	0.6677847504615784	False
Summary	ملخص	0.9864003658294678	False
Summary	الملخص	0.9854797720909119	True
Summary	ملخص الرواية	0.9811949133872986	False
Summary	ملخص المسلسل	0.9394171237945557	False
Summary	النتائج	0.7873269319534302	False
Summary	موجز	0.616243302822113	False
Summary	التاريخ	0.6021404266357422	False
Summary	البطولة	0.5349791049957275	False
Summary	الشخصيات	0.46717149019241333	False
Summary	الخلاصة	0.4328918159008026	False
Final	النهائي	0.9984074234962463	True
Final	نصف النهائي	0.996663510799408	False
Final	البطولة	0.993026614189148	False
Final	البطل	0.9930137991905212	False
Final	مباراة المركز الثالث	0.9879633188247681	False
Final	اللقب	0.9666522145271301	False
Final	ربع النهائي	0.9630129337310791	False
Final	الهدافين	0.9622863531112671	False
Final	الدور الثاني	0.9149345755577087	False
Final	الدور الأول	0.9040197134017944	False
Applications	التطبيقات	0.9972487092018127	False
Applications	تطبيقات	0.9939514398574829	True
Applications	الاستخدامات	0.9850965142250061	False
Applications	التصميم والتطوير	0.9500811100006104	False
Applications	تطبيقاته	0.9418543577194214	False
Applications	استخداماته	0.8431386947631836	False
Applications	الاستعمالات	0.8008723258972168	False
Applications	التطوير	0.7870064973831177	False
Applications	تطبيقاتها	0.768402099609375	False
Applications	تطبيقات عملية	0.7422905564308167	False
Publication history	تاريخ النشر	0.9958356618881226	True
Publication history	ملخص القصة	0.5933355093002319	False
Publication history	ملخص الرواية	0.592185914516449	False
Publication history	القصة	0.30103588104248047	False
Publication history	مراجع	0.2710503935813904	False
Publication history	نبذة قصيرة	0.2640322744846344	False
Publication history	المراجع	0.22852490842342377	False
Publication history	نبذة عن الرواية	0.16556955873966217	False
Publication history	العناوين العالمية	0.14780038595199585	False
Publication history	السيرة الذاتية للشخصية الخيالية	0.1372385025024414	False
Uses	الاستخدامات	0.9907702803611755	False
Uses	الاستخدام	0.9835171103477478	False
Uses	الاستعمالات	0.9712457656860352	False
Uses	استخدامات	0.9177797436714172	True
Uses	الاستعمال	0.9039539694786072	False
Uses	الإستخدامات	0.8770468235015869	False
Uses	مثال	0.8358062505722046	False
Uses	أجناس	0.6598244905471802	False
Uses	التصنيف	0.6373410820960999	False
Uses	الاستعمال الطبي	0.5114161372184753	False
Players	اللاعبون	0.9927385449409485	True
Players	تشكيلة الفريق	0.9859341979026794	False
Players	اللاعبين	0.9823855757713318	False
Players	أبرز اللاعبين	0.9717515110969543	False
Players	لاعبو الفريق	0.8950000405311584	False
Players	تشكيلة الفريق الحالية	0.794991135597229	False
Players	قائمة اللاعبين	0.7405519485473633	False
Players	التشكيلة الحالية	0.6666222810745239	False
Players	إنجازات فريق كرة القدم	0.5909876823425293	False
Players	التشكيلة	0.5715798139572144	False
Television	التلفزيون	0.9972968697547913	True
Television	التلفاز	0.9961926937103271	False
Television	مسلسلات	0.9774637818336487	False
Television	تلفزيون	0.9758602380752563	False
Television	الأفلام	0.8496553897857666	False
Television	أفلام	0.8204023838043213	False
Television	الإذاعة	0.8178910613059998	False
Television	أعمالها	0.37435758113861084	False
Television	سينما	0.34577369689941406	False
Television	قائمة الأفلام	0.32859867811203003	False
Function	الوظيفة	0.9704380035400391	False
Function	وظيفة	0.768557071685791	False
Function	التركيب	0.6500921249389648	False
Function	الوظائف	0.649620771408081	True
Function	وظيفتها	0.5957725048065186	False
Function	المكونات	0.4795484244823456	False
Function	الشكل	0.4408639669418335	False
Function	موقعه	0.3706379234790802	False
Function	المحتويات	0.37058231234550476	False
Function	وظيفته	0.31993383169174194	False
Criticism	الانتقادات	0.9977771639823914	False
Criticism	النقد	0.9972134232521057	False
Criticism	انتقادات	0.9963370561599731	False
Criticism	نقد	0.992747962474823	True
Criticism	الانتقاد	0.9846919178962708	False
Criticism	الإنتقادات	0.9062851667404175	False
Criticism	انتقاد	0.6672409772872925	False
Criticism	ردود الفعل	0.5011476278305054	False
Criticism	مواضيع متعلقة	0.33690017461776733	False
Criticism	مؤلفاته	0.3253120481967926	False
Characteristics	الخصائص	0.9939066767692566	False
Characteristics	خصائص	0.9914827346801758	True
Characteristics	خصائصه	0.985077440738678	False
Characteristics	الصفات المميزة	0.9150209426879883	False
Characteristics	المواصفات	0.7946021556854248	False
Characteristics	خصائصها	0.7906522154808044	False
Characteristics	الوصف	0.7898886799812317	False
Characteristics	السمات	0.7497227191925049	False
Characteristics	المميزات	0.7340332865715027	False
Characteristics	مميزات	0.7105314135551453	False
Products	المنتجات	0.997543215751648	False
Products	منتجات	0.9959574341773987	True
Products	منتجات الشركة	0.9755173325538635	False
Products	المنتجات الحالية	0.8928743600845337	False
Products	الإنتاج	0.7857102751731873	False
Products	المحركات	0.6795938014984131	False
Products	تاريخ الشركة	0.46087756752967834	False
Products	العمليات	0.19696325063705444	False
Products	أقسام الشركة	0.19072289764881134	False
Products	روابط خارجية	0.18289586901664734	False
Activities	الأنشطة	0.9978280663490295	False
Activities	النشاطات	0.9904366135597229	False
Activities	أنشطة	0.976514458656311	False
Activities	نشاطات	0.9313552975654602	True
Activities	النشاط	0.8004612326622009	False
Activities	نشاطاته	0.7260353565216064	False
Activities	أهداف المنظمة	0.3128184974193573	False
Activities	العضوية	0.29711413383483887	False
Activities	نظرة عامة	0.29133859276771545	False
Activities	التنظيم	0.2302275002002716	False
Specifications	المواصفات	0.995048463344574	False
Specifications	مواصفات	0.9942882061004639	True
Specifications	التصميم	0.8315367102622986	False
Specifications	المميزات	0.7726683616638184	False
Specifications	الخصائص	0.7367197871208191	False
Specifications	التسليح	0.6557356119155884	False
Specifications	التطبيقات	0.5993812084197998	False
Specifications	الاستخدامات	0.48312702775001526	False
Specifications	تصميم	0.4420672357082367	False
Specifications	الطرازات	0.39487937092781067	False
Design and development	التصميم والتطوير	0.9979009628295898	True
Design and development	التصميم و التطوير	0.9927392601966858	False
Design and development	التطوير	0.9836605787277222	False
Design and development	تصميم وتطوير	0.9739289879798889	False
Design and development	التصميم	0.9726064205169678	False
Design and development	التطبيقات	0.9560627341270447	False
Design and development	التطوير والتصميم	0.9504155516624451	False
Design and development	الاستخدامات	0.9363901615142822	False
Design and development	طرازات أخرى	0.8976069092750549	False
Design and development	المواصفات	0.822864830493927	False
Sport	الرياضة	0.9908760786056519	True
Sport	رياضة	0.9890704154968262	False
Sport	السياحة	0.22889694571495056	False
Sport	ثقافة	0.17093883454799652	False
Sport	انظر أيضا	0.1530120074748993	False
Sport	الاماكن السياحية والثقافية	0.10813484340906143	False
Sport	التعليم والثقافة	0.1002994030714035	False
Sport	الأعلام	0.09253104776144028	False
Sport	أحداث	0.09003297239542007	False
Sport	الاقتصاد	0.07969126850366592	False
Organization	المنظمة	0.9940417408943176	False
Organization	التنظيم	0.9911937117576599	False
Organization	منظمة	0.9835732579231262	True
Organization	الهيكل التنظيمي	0.9757969379425049	False
Organization	المنظمات	0.8733305335044861	False
Organization	البلدان المشاركة	0.5620529651641846	False
Organization	التأسيس	0.49266356229782104	False
Organization	المقر	0.4632539451122284	False
Organization	القادة	0.40940985083580017	False
Organization	الأماكن	0.3696213960647583	False
Operations	العمليات	0.9955462217330933	False
Operations	عمليات	0.9785714745521545	True
Operations	التشغيل	0.9372583031654358	False
Operations	خطوط وشركات الطيران	0.8860014081001282	False
Operations	التاريخ	0.8351967930793762	False
Operations	المنتجات	0.5773091316223145	False
Operations	المهام	0.4805775582790375	False
Operations	الأسطول	0.3247598707675934	False
Operations	الوصف	0.30933406949043274	False
Operations	تاريخ الشركة	0.21487334370613098	False
Demography	السكان	0.9852935671806335	False
Demography	الديموغرافيا	0.9719176888465881	True
Demography	الجغرافيا	0.9600890278816223	False
Demography	الجغرافية	0.9290218353271484	False
Demography	جغرافيا	0.8624702095985413	False
Demography	الجغرافيا والمناخ	0.8258910179138184	False
Demography	الديمغرافيا	0.7981067299842834	False
Demography	الاقتصاد	0.7731487154960632	False
Demography	أهم المدن	0.7111325860023499	False
Demography	اقتصاد	0.6896150708198547	False
Standings	الترتيب	0.9735599160194397	True
Standings	الترتيب النهائي	0.9426337480545044	False
Standings	إحصائيات الموسم	0.8642033934593201	False
Standings	الهدافون	0.8296388387680054	False
Standings	جدول الترتيب	0.7147241830825806	False
Standings	النتائج النهائية	0.6209214925765991	False
Standings	النتائج	0.5792482495307922	False
Standings	المنتخبات	0.4680599570274353	False
Standings	الهدافين	0.35496726632118225	False
Standings	مراجع	0.2549801170825958	False
Maps	مراجع	0.9943674206733704	False
Maps	خرائط	0.9176197052001953	True
Maps	الخرائط	0.38784751296043396	False
Maps	المراجع	0.337089866399765	False
Maps	مصادر	0.28760582208633423	False
Maps	الجغرافيا	0.20250307023525238	False
Maps	معرض الصور	0.17966288328170776	False
Maps	أنظر أيضا	0.11676619946956635	False
Maps	انظر أيضا	0.11008322983980179	False
Maps	انظر أيضًا	0.08474283665418625	False
Current squad	تشكيلة الفريق الحالية	0.9923924207687378	False
Current squad	تشكيلة الفريق	0.9829438328742981	False
Current squad	اللاعبون	0.9637952446937561	False
Current squad	التشكيلة الحالية	0.9484237432479858	True
Current squad	اللاعبين	0.8779512047767639	False
Current squad	الفريق الأول	0.7789798378944397	False
Current squad	إنجازات فريق كرة القدم	0.6859499216079712	False
Current squad	تشكيلة اللاعبين	0.646018922328949	False
Current squad	فريق كرة القدم	0.638590395450592	False
Current squad	بطولات الفريق	0.409659206867218	False
Contents	المحتويات	0.9962669014930725	True
Contents	محتويات	0.9892409443855286	False
Contents	المحتوى	0.9870548248291016	False
Contents	التاريخ	0.2719944417476654	False
Contents	مراجع	0.2593342363834381	False
Contents	معلومات تاريخية	0.18780237436294556	False
Contents	مصادر	0.16580449044704437	False
Contents	المصادر	0.1484292447566986	False
Contents	وصلات خارجية	0.148400217294693	False
Contents	روابط خارجية	0.14657649397850037	False
Recordings	التسجيلات	0.9647831320762634	True
Recordings	اقرأ أيضاً	0.1321905553340912	False
Recordings	انظر أيضًا	0.0959475114941597	False
Recordings	انظر أيضا	0.08181693404912949	False
Recordings	الأعمال	0.08065589517354965	False
Recordings	الأدوار	0.07976559549570084	False
Recordings	السيرة الذاتية	0.07628071308135986	False
Recordings	وصلات خارجية	0.07521314173936844	False
Recordings	التعليم	0.07374338805675507	False
Recordings	المصادر	0.07028551399707794	False
Origin	الأصل	0.9967523813247681	True
Origin	المنشأ	0.9940952062606812	False
Origin	أصل التسمية	0.9929324388504028	False
Origin	النشأة	0.9894144535064697	False
Origin	أصل الكلمة	0.989009439945221	False
Origin	التاريخ	0.9863627552986145	False
Origin	التسمية	0.8655040264129639	False
Origin	أصل	0.8434303998947144	False
Origin	الأصول	0.7835469245910645	False
Origin	البدايات	0.7166303992271423	False
Exhibitions	المعارض	0.9951596856117249	True
Exhibitions	معرض الصور	0.658457338809967	False
Exhibitions	صالات العرض	0.5777576565742493	False
Exhibitions	أعماله	0.1997220814228058	False
Exhibitions	عن حياته	0.14875152707099915	False
Exhibitions	الجوائز	0.14142267405986786	False
Exhibitions	المجموعة	0.09101396799087524	False
Exhibitions	وصلات خارجية	0.06516408175230026	False
Exhibitions	المراجع	0.06324676424264908	False
Exhibitions	مصادر	0.05906257778406143	False
Competitions	المنافسات	0.9972448348999023	True
Competitions	المسابقات	0.9773527383804321	False
Competitions	البطولات	0.7774989604949951	False
Competitions	البطولات التي شارك فيها	0.674130916595459	False
Competitions	اللاعبين	0.39611104130744934	False
Competitions	التشكيلة الحالية	0.17390097677707672	False
Competitions	المراجع	0.12846076488494873	False
Competitions	مصادر	0.10726607590913773	False
Competitions	الأعضاء	0.09004824608564377	False
Competitions	الرؤساء	0.08794933557510376	False
Service history	تاريخ الخدمة	0.9733772277832031	True
Service history	التاريخ	0.8825031518936157	False
Service history	المستخدمون	0.5772974491119385	False
Service history	المشغلين	0.24563884735107422	False
Service history	البناء	0.14897491037845612	False
Service history	التصميم	0.13790233433246613	False
Service history	مراجع	0.05934635177254677	False
Service history	التسليح	0.050500281155109406	False
Service history	المتغيرات	0.03913470730185509	False
Service history	المصادر	0.02390095964074135	False
Definition	تعريف	0.9982075691223145	True
Definition	التعريف	0.9971936345100403	False
Definition	تعريفها	0.9892226457595825	False
Definition	التسمية	0.951977550983429	False
Definition	التصنيف	0.7770606279373169	False
Definition	نظرة عامة	0.6470335721969604	False
Definition	أصل الكلمة	0.5543347597122192	False
Definition	المفهوم	0.5502538084983826	False
Definition	تعريفات	0.5128631591796875	False
Definition	التاريخ	0.5093623995780945	False
Tourism	السياحة	0.9939735531806946	True
Tourism	سياحة	0.9523199200630188	False
Tourism	السياحة في الاقليم	0.868050217628479	False
Tourism	الصناعة	0.8356053829193115	False
Tourism	الزراعة	0.7735999822616577	False
Tourism	الاقتصاد	0.7275019288063049	False
Tourism	مواقع سياحية	0.7265915274620056	False
Tourism	اقتصاد	0.7221357822418213	False
Tourism	جغرافيا	0.6848568320274353	False
Tourism	معالم المدينة	0.6791759729385376	False
Controversies	الخلافات	0.9701557755470276	True
Controversies	انتقادات	0.9520121216773987	False
Controversies	الاختلافات	0.7955002188682556	False
Controversies	الانتقادات	0.4462759494781494	False
Controversies	حياته السياسية	0.41367918252944946	False
Controversies	الإرث	0.20882518589496613	False
Controversies	المؤلفات	0.18754056096076965	False
Controversies	تاريخ	0.1544351577758789	False
Controversies	الإنجازات	0.1530001014471054	False
Controversies	مرحلة خروج المغلوب	0.13945290446281433	False
Medal table	جدول الميداليات	0.9927611351013184	True
Medal table	ترتيب الميداليات	0.9076508283615112	False
Medal table	لائحة الميداليات	0.8188705444335938	False
Medal table	مراجع	0.6895943284034729	False
Medal table	قائمة الميداليات	0.6299563050270081	False
Medal table	البلدان المشاركة	0.6020327806472778	False
Medal table	ترتيب الفرق	0.24103693664073944	False
Medal table	الرياضات	0.23937445878982544	False
Medal table	الألعاب المشاركة	0.1744505912065506	False
Medal table	النتائج النهائية	0.12324556708335876	False
Awards and recognition	الجوائز والتكريمات	0.9968692660331726	True
Awards and recognition	الجوائز والتقدير	0.9960007071495056	False
Awards and recognition	الجوائز والتقديرات	0.994682252407074	False
Awards and recognition	الجوائز	0.9942511320114136	False
Awards and recognition	الجوائز والترشيحات	0.9891125559806824	False
Awards and recognition	جوائز	0.9610230922698975	False
Awards and recognition	الميداليات	0.690885603427887	False
Awards and recognition	مناصب وهيئات	0.5057112574577332	False
Awards and recognition	حياتها الشخصية	0.38356828689575195	False
Awards and recognition	الحياة الشخصية	0.3154442608356476	False
Awards and honours	الجوائز والتكريم	0.997812032699585	True
Awards and honours	الجوائز والتكريمات	0.9967233538627625	True
Awards and honours	التكريم والجوائز	0.9964011907577515	False
Awards and honours	الجوائز	0.9963864088058472	False
Awards and honours	الجوائز والأوسمة	0.9940849542617798	True
Awards and honours	جوائزه	0.9900020360946655	False
Awards and honours	التكريم	0.9897676110267639	False
Awards and honours	جوائز	0.9894227385520935	False
Awards and honours	جوائز وترشيحات	0.9590162038803101	False
Awards and honours	جائزة نوبل	0.9506828784942627	False
Albums	الألبومات	0.9796285033226013	True
Albums	ألبوماته	0.9160255193710327	False
Albums	الأغاني المنفردة	0.8599640727043152	False
Albums	الأغاني	0.8433005213737488	False
Albums	السيرة الذاتية	0.18555323779582977	False
Albums	حياته	0.11043332517147064	False
Albums	انظر أيضاً	0.07148738950490952	False
Albums	الفيديو كليبات	0.06834668666124344	False
Albums	مراجع	0.042717233300209045	False
Albums	المراجع	0.03892431780695915	False
